2025-11-18T06:12:03: INFO:     127.0.0.1:54875 - "GET /api/v2/projects HTTP/1.1" 200 OK
2025-11-18T06:12:03: INFO:     127.0.0.1:54877 - "GET /api/v2/projects HTTP/1.1" 200 OK
2025-11-18T06:12:03: INFO:     127.0.0.1:54876 - "GET /api/v2/projects/dashboard/summary HTTP/1.1" 200 OK
2025-11-18T06:12:19: INFO:     127.0.0.1:54879 - "GET /api/v2/projects/prj_8c60986f07db HTTP/1.1" 200 OK
2025-11-18T06:14:06: INFO:     127.0.0.1:54892 - "GET /api/v2/mission-analysis?analysis_level=brigade&fiscal_year=2025&quarter=Q4 HTTP/1.1" 200 OK
2025-11-18T06:14:06: INFO:     127.0.0.1:54893 - "GET /api/v2/mission-analysis?analysis_level=brigade&fiscal_year=2025&quarter=Q4 HTTP/1.1" 200 OK
2025-11-18T06:14:20: INFO:     127.0.0.1:54895 - "GET /api/v2/analytics/cbsa?limit=10 HTTP/1.1" 500 Internal Server Error
2025-11-18T06:14:20: INFO:     127.0.0.1:54896 - "GET /api/v2/analytics/schools?limit=15 HTTP/1.1" 200 OK
2025-11-18T06:14:20: INFO:     127.0.0.1:54897 - "GET /api/v2/analytics/segments HTTP/1.1" 200 OK
2025-11-18T06:14:20: INFO:     127.0.0.1:54898 - "GET /api/v2/analytics/contracts HTTP/1.1" 200 OK
2025-11-18T06:14:20: INFO:     127.0.0.1:54899 - "GET /api/v2/analytics/cbsa?limit=10 HTTP/1.1" 500 Internal Server Error
2025-11-18T06:14:20: INFO:     127.0.0.1:54900 - "GET /api/v2/analytics/schools?limit=15 HTTP/1.1" 200 OK
2025-11-18T06:14:20: INFO:     127.0.0.1:54896 - "GET /api/v2/analytics/segments HTTP/1.1" 200 OK
2025-11-18T06:14:20: INFO:     127.0.0.1:54901 - "GET /api/v2/analytics/contracts HTTP/1.1" 200 OK
2025-11-18T06:14:22: INFO:     127.0.0.1:54897 - "GET /api/v2/recruiting-funnel/metrics?fiscal_year=2025 HTTP/1.1" 200 OK
2025-11-18T06:14:22: INFO:     127.0.0.1:54898 - "GET /api/v2/recruiting-funnel/metrics?fiscal_year=2025 HTTP/1.1" 200 OK
2025-11-18T06:14:27: INFO:     127.0.0.1:54897 - "GET /api/v2/420t/kpi-metrics HTTP/1.1" 200 OK
2025-11-18T06:14:27: INFO:     127.0.0.1:54898 - "GET /api/v2/420t/kpi-metrics HTTP/1.1" 200 OK
2025-11-18T06:14:27: INFO:     127.0.0.1:54897 - "GET /api/v2/420t/school-targets HTTP/1.1" 200 OK
2025-11-18T06:14:27: INFO:     127.0.0.1:54898 - "GET /api/v2/420t/school-targets HTTP/1.1" 200 OK
2025-11-18T06:14:27: INFO:     127.0.0.1:54897 - "GET /api/v2/420t/recruiting-ops-plans HTTP/1.1" 200 OK
2025-11-18T06:14:27: INFO:     127.0.0.1:54898 - "GET /api/v2/420t/recruiting-ops-plans HTTP/1.1" 200 OK
2025-11-18T06:14:52: INFO:     127.0.0.1:54905 - "GET /api/v2/420t/recruiter-performance HTTP/1.1" 200 OK
2025-11-18T06:15:06: INFO:     127.0.0.1:54908 - "GET /api/v2/420t/future-soldiers HTTP/1.1" 200 OK
2025-11-18T06:16:39: INFO:     127.0.0.1:54915 - "GET /api/v2/analytics/schools?limit=15 HTTP/1.1" 200 OK
2025-11-18T06:16:39: INFO:     127.0.0.1:54914 - "GET /api/v2/analytics/cbsa?limit=10 HTTP/1.1" 500 Internal Server Error
2025-11-18T06:16:39: INFO:     127.0.0.1:54916 - "GET /api/v2/analytics/segments HTTP/1.1" 200 OK
2025-11-18T06:16:39: INFO:     127.0.0.1:54917 - "GET /api/v2/analytics/contracts HTTP/1.1" 200 OK
2025-11-18T06:16:39: INFO:     127.0.0.1:54919 - "GET /api/v2/analytics/schools?limit=15 HTTP/1.1" 200 OK
2025-11-18T06:16:39: INFO:     127.0.0.1:54918 - "GET /api/v2/analytics/cbsa?limit=10 HTTP/1.1" 500 Internal Server Error
2025-11-18T06:16:39: INFO:     127.0.0.1:54915 - "GET /api/v2/analytics/segments HTTP/1.1" 200 OK
2025-11-18T06:16:39: INFO:     127.0.0.1:54920 - "GET /api/v2/analytics/contracts HTTP/1.1" 200 OK
2025-11-18T06:16:56: INFO:     127.0.0.1:54923 - "GET /api/v2/twg/boards HTTP/1.1" 200 OK
2025-11-18T06:16:56: INFO:     127.0.0.1:54924 - "GET /api/v2/twg/boards HTTP/1.1" 200 OK
2025-11-18T06:18:21: INFO:     127.0.0.1:54930 - "GET /api/v2/mission-analysis?analysis_level=brigade&fiscal_year=2025&quarter=Q4 HTTP/1.1" 200 OK
2025-11-18T06:18:21: INFO:     127.0.0.1:54931 - "GET /api/v2/mission-analysis?analysis_level=brigade&fiscal_year=2025&quarter=Q4 HTTP/1.1" 200 OK
2025-11-18T06:18:31: INFO:     127.0.0.1:54934 - "GET /api/v2/analytics/schools?limit=15 HTTP/1.1" 200 OK
2025-11-18T06:18:31: INFO:     127.0.0.1:54935 - "GET /api/v2/analytics/segments HTTP/1.1" 200 OK
2025-11-18T06:18:31: INFO:     127.0.0.1:54936 - "GET /api/v2/analytics/contracts HTTP/1.1" 200 OK
2025-11-18T06:18:31: INFO:     127.0.0.1:54938 - "GET /api/v2/analytics/schools?limit=15 HTTP/1.1" 200 OK
2025-11-18T06:18:31: INFO:     127.0.0.1:54933 - "GET /api/v2/analytics/cbsa?limit=10 HTTP/1.1" 500 Internal Server Error
2025-11-18T06:18:31: INFO:     127.0.0.1:54937 - "GET /api/v2/analytics/cbsa?limit=10 HTTP/1.1" 500 Internal Server Error
2025-11-18T06:18:31: INFO:     127.0.0.1:54934 - "GET /api/v2/analytics/segments HTTP/1.1" 200 OK
2025-11-18T06:18:31: INFO:     127.0.0.1:54935 - "GET /api/v2/analytics/contracts HTTP/1.1" 200 OK
2025-11-18T06:22:44: INFO:     127.0.0.1:55085 - "GET /api/v2/analytics/schools?limit=15 HTTP/1.1" 200 OK
2025-11-18T06:22:44: INFO:     127.0.0.1:55086 - "GET /api/v2/analytics/segments HTTP/1.1" 200 OK
2025-11-18T06:22:44: INFO:     127.0.0.1:55087 - "GET /api/v2/analytics/contracts HTTP/1.1" 200 OK
2025-11-18T06:22:44: INFO:     127.0.0.1:55084 - "GET /api/v2/analytics/cbsa?limit=10 HTTP/1.1" 500 Internal Server Error
2025-11-18T06:23:20: INFO:     127.0.0.1:55108 - "GET /api/v2/analytics/schools?limit=15 HTTP/1.1" 200 OK
2025-11-18T06:23:20: INFO:     127.0.0.1:55107 - "GET /api/v2/analytics/cbsa?limit=10 HTTP/1.1" 500 Internal Server Error
2025-11-18T06:23:20: INFO:     127.0.0.1:55109 - "GET /api/v2/analytics/segments HTTP/1.1" 200 OK
2025-11-18T06:23:20: INFO:     127.0.0.1:55110 - "GET /api/v2/analytics/contracts HTTP/1.1" 200 OK
2025-11-18T06:39:50: INFO:     127.0.0.1:55330 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:39:50: INFO:     127.0.0.1:55330 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:39:50: INFO:     127.0.0.1:55334 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:39:50: INFO:     127.0.0.1:55335 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:40:20: INFO:     127.0.0.1:55332 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:40:20: INFO:     127.0.0.1:55343 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:40:50: INFO:     127.0.0.1:55353 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:40:50: INFO:     127.0.0.1:55355 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:41:20: INFO:     127.0.0.1:55359 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:41:20: INFO:     127.0.0.1:55362 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:41:38: INFO:     127.0.0.1:55372 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:41:38: INFO:     127.0.0.1:55373 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:41:50: INFO:     127.0.0.1:55375 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:42:08: INFO:     127.0.0.1:55379 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:42:20: INFO:     127.0.0.1:55383 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:42:38: INFO:     127.0.0.1:55385 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:42:50: INFO:     127.0.0.1:55387 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:43:08: INFO:     127.0.0.1:55389 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:43:20: INFO:     127.0.0.1:55393 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:43:38: INFO:     127.0.0.1:55397 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:43:50: INFO:     127.0.0.1:55399 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:44:08: INFO:     127.0.0.1:55402 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:44:20: INFO:     127.0.0.1:55406 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:44:39: INFO:     127.0.0.1:55409 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:44:50: INFO:     127.0.0.1:55411 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:45:20: INFO:     127.0.0.1:55419 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:45:21: INFO:     127.0.0.1:55423 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:45:50: INFO:     127.0.0.1:55425 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:45:53: INFO:     127.0.0.1:55425 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:45:53: INFO:     127.0.0.1:55425 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:45:53: INFO:     127.0.0.1:55433 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:45:53: INFO:     127.0.0.1:55434 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:46:23: INFO:     127.0.0.1:55431 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:46:23: INFO:     127.0.0.1:55440 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:46:53: INFO:     127.0.0.1:55449 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:46:54: INFO:     127.0.0.1:55451 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:47:23: INFO:     127.0.0.1:55462 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:47:24: INFO:     127.0.0.1:55464 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:47:53: INFO:     127.0.0.1:55467 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:47:54: INFO:     127.0.0.1:55469 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:48:23: INFO:     127.0.0.1:55472 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:48:24: INFO:     127.0.0.1:55474 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:48:53: INFO:     127.0.0.1:55479 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:49:22: INFO:     127.0.0.1:55485 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:49:23: INFO:     127.0.0.1:55487 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:50:02: INFO:     127.0.0.1:55505 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:50:42: INFO:     127.0.0.1:55521 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:51:22: INFO:     127.0.0.1:55527 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:51:32: INFO:     127.0.0.1:55533 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:51:32: INFO:     127.0.0.1:55534 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:52:02: INFO:     127.0.0.1:55539 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:52:32: INFO:     127.0.0.1:55546 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:53:02: INFO:     127.0.0.1:55550 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:53:32: INFO:     127.0.0.1:55588 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:54:02: INFO:     127.0.0.1:55603 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:54:35: INFO:     127.0.0.1:55605 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:55:05: INFO:     127.0.0.1:55610 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:55:35: INFO:     127.0.0.1:55614 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:56:05: INFO:     127.0.0.1:55619 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:56:35: INFO:     127.0.0.1:55624 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:57:06: INFO:     127.0.0.1:55635 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:57:36: INFO:     127.0.0.1:55645 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:58:13: INFO:     127.0.0.1:55656 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:58:57: INFO:     127.0.0.1:55671 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:59:00: INFO:     127.0.0.1:55671 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:59:00: INFO:     127.0.0.1:55680 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:59:02: INFO:     127.0.0.1:55671 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:59:02: INFO:     127.0.0.1:55680 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T06:59:32: INFO:     127.0.0.1:55689 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:00:02: INFO:     127.0.0.1:55694 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:00:04: INFO:     127.0.0.1:55694 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:00:04: INFO:     127.0.0.1:55698 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:00:34: INFO:     127.0.0.1:55707 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:01:04: INFO:     127.0.0.1:55710 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:01:34: INFO:     127.0.0.1:55714 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:02:04: INFO:     127.0.0.1:55718 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:02:34: INFO:     127.0.0.1:55723 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:03:04: INFO:     127.0.0.1:55726 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:03:45: INFO:     127.0.0.1:55740 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:04:31: INFO:     127.0.0.1:55746 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:05:22: INFO:     127.0.0.1:55751 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:05:58: INFO:     127.0.0.1:55762 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:05:58: INFO:     127.0.0.1:55764 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:06:02: INFO:     127.0.0.1:55766 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:14:13: INFO:     127.0.0.1:55815 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:14:17: INFO:     127.0.0.1:55818 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:14:43: INFO:     127.0.0.1:55822 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:14:47: INFO:     127.0.0.1:55824 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:15:13: INFO:     127.0.0.1:55839 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:15:32: INFO:     127.0.0.1:55842 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:15:43: INFO:     127.0.0.1:55844 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:16:08: INFO:     127.0.0.1:55853 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:16:08: INFO:     127.0.0.1:55855 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:19:57: INFO:     127.0.0.1:55864 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:20:09: INFO:     127.0.0.1:55869 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:20:37: INFO:     127.0.0.1:55874 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:20:39: INFO:     127.0.0.1:55876 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:21:09: INFO:     127.0.0.1:55885 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:21:15: INFO:     127.0.0.1:55888 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:21:39: INFO:     127.0.0.1:55894 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:21:45: INFO:     127.0.0.1:55896 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:22:09: INFO:     127.0.0.1:55899 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:22:15: INFO:     127.0.0.1:55904 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:22:39: INFO:     127.0.0.1:55965 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:22:52: INFO:     127.0.0.1:55967 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:23:09: INFO:     127.0.0.1:55970 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:23:22: INFO:     127.0.0.1:55972 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:23:23: INFO:     127.0.0.1:55972 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:23:23: INFO:     127.0.0.1:55980 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:23:39: INFO:     127.0.0.1:55984 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:23:53: INFO:     127.0.0.1:55986 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:24:09: INFO:     127.0.0.1:55997 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:24:23: INFO:     127.0.0.1:55999 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:24:39: INFO:     127.0.0.1:56001 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:24:53: INFO:     127.0.0.1:56005 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:25:09: INFO:     127.0.0.1:56008 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:25:23: INFO:     127.0.0.1:56011 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:25:35: INFO:     127.0.0.1:56020 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:25:35: INFO:     127.0.0.1:56022 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:25:53: INFO:     127.0.0.1:56025 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:28:21: INFO:     127.0.0.1:56030 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:28:31: INFO:     127.0.0.1:56060 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
2025-11-18T07:28:31: INFO:     127.0.0.1:56061 - "GET /api/v2/standings/companies HTTP/1.1" 404 Not Found
